File,Action_Type,PersonNo,var_Accelerometer_X,mean_Accelerometer_X,std_Accelerometer_X,max_Accelerometer_X,min_Accelerometer_X,range_Accelerometer_X,kurtosis_Accelerometer_X,skewness_Accelerometer_X,var_Accelerometer_Y,mean_Accelerometer_Y,std_Accelerometer_Y,max_Accelerometer_Y,min_Accelerometer_Y,range_Accelerometer_Y,kurtosis_Accelerometer_Y,skewness_Accelerometer_Y,var_Accelerometer_Z,mean_Accelerometer_Z,std_Accelerometer_Z,max_Accelerometer_Z,min_Accelerometer_Z,range_Accelerometer_Z,kurtosis_Accelerometer_Z,skewness_Accelerometer_Z,var_Accelerometer_N_XYZ,mean_Accelerometer_N_XYZ,std_Accelerometer_N_XYZ,max_Accelerometer_N_XYZ,min_Accelerometer_N_XYZ,range_Accelerometer_N_XYZ,kurtosis_Accelerometer_N_XYZ,skewness_Accelerometer_N_XYZ,var_Accelerometer_N_HOR,mean_Accelerometer_N_HOR,std_Accelerometer_N_HOR,max_Accelerometer_N_HOR,min_Accelerometer_N_HOR,range_Accelerometer_N_HOR,kurtosis_Accelerometer_N_HOR,skewness_Accelerometer_N_HOR,var_Accelerometer_N_VER,mean_Accelerometer_N_VER,std_Accelerometer_N_VER,max_Accelerometer_N_VER,min_Accelerometer_N_VER,range_Accelerometer_N_VER,kurtosis_Accelerometer_N_VER,skewness_Accelerometer_N_VER,Accelerometer_corr_XY,Accelerometer_corr_XZ,Accelerometer_corr_YZ,Accelerometer_corr_NV,Accelerometer_corr_NH,Accelerometer_corr_HV
UMAFall_Subject_01_ADL_Aplausing_1_2017-04-14_23-38-23.csv,A,MA,0.0008761885061941511,-0.8784699987192623,0.029600481519633275,-0.79443359375,-0.906005859375,0.111572265625,2.761511972272303,2.0441283079940953,0.0006831751169402745,0.44065381659836067,0.026137618807769665,0.467041015625,0.364013671875,0.10302734375,1.9365519750090971,-1.584275712436006,0.001694287595853128,0.21778944672131148,0.04116172488918714,0.279052734375,0.173583984375,0.10546875,-1.937890523233422,0.20413180757571925,0.0007877743627620566,1.0078407713925672,0.028067318410600905,1.041023096913045,0.9302824024358735,0.1107406944771715,1.082731006338764,-1.3634075532716823,0.0009350881343745391,0.4929774419579494,0.030579210820008734,0.5391130285492781,0.40828269657502114,0.13083033197425697,0.8844608630203705,-0.8699346758727594,0.0008305109713699545,0.9060095048426022,0.02881858725492897,0.9470064103494659,0.8217551488480027,0.12525126150146315,2.065904364821943,-1.6578646413929385,0.02043344635948342,0.14976483621120656,0.06162232524028147,0.9204415494859628,0.4305013642309286,0.12792717232486495
UMAFall_Subject_01_ADL_Aplausing_2_2017-04-14_23-38-59.csv,A,MA,0.0008023484157082813,-0.8733310386782787,0.028325755342237236,-0.85009765625,-0.962890625,0.11279296875,3.7084864800550017,-2.210654295669302,0.0007505230239180269,0.3843934106045082,0.027395675277642396,0.44677734375,0.297607421875,0.149169921875,2.129426832859659,-1.408398406000708,0.0012952979796571156,0.1274894339139344,0.03599024839671318,0.15625,0.040283203125,0.115966796875,0.5731560031470697,-1.3410478336587512,0.0005774666503473265,0.9638217839041211,0.024030535789851346,1.0384765636479247,0.9217871931252842,0.1166893705226405,3.5460350644718703,1.7066045051758802,0.0008187675043191838,0.4064711401120406,0.02861411372590778,0.44870097963155203,0.32482494995262423,0.1238760296789278,1.090827420427516,-1.3216912423724627,0.0006978101875075561,0.8833671642934658,0.026416097128598617,0.9640789012039326,0.8594840587426963,0.10459484246123629,3.394928475190561,2.1158169810191874,0.266967482615956,0.523327023013373,0.1159035894382971,0.9096704265038302,0.045986111773218354,-0.35215863409664466
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,A,MA,0.0007128005796442917,-0.8802230084528688,0.026698325408989452,-0.802734375,-0.90576171875,0.10302734375,0.09986588472974889,1.043383411288604,0.0009695365129272794,0.3811275294569672,0.031137381279216135,0.453125,0.349609375,0.103515625,0.6664126311387153,1.5193440852289946,0.0002949975227397647,0.1775422643442623,0.017175491921332695,0.250732421875,0.15966796875,0.091064453125,5.096275330122939,2.0158161837459323,0.0006857523100733306,0.9761364672898472,0.026186872857852473,1.0259980936367328,0.8949545312765158,0.13104356236021697,1.2262997325986271,-0.8796418304348369,0.0008775756329948268,0.4209038656994728,0.02962390306821211,0.48918136029809234,0.39325932098711075,0.09592203931098159,0.16268695794563826,1.2900153478174066,0.000685252188068995,0.8981264156646784,0.02617732201866713,0.939825004206771,0.8185551302268548,0.12126987397991618,0.10653656897268116,-0.9844944760824964,0.09178131583716767,0.07279511856569085,0.01970795494915004,0.8728028716419731,0.4084547181024146,-0.06889256477433636
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,A,MA,0.00014260193037856468,-0.8309906506147541,0.011941605016854505,-0.7822265625,-0.842041015625,0.059814453125,11.160575381357557,3.262973798365677,0.0007205176874588096,0.5019411180840164,0.026842460532872345,0.53076171875,0.46875,0.06201171875,-1.9231006943196045,-0.17232991800422423,0.00025313727842654035,0.23550365010245902,0.015910288445736626,0.28125,0.21923828125,0.06201171875,4.380061447354364,2.3195969960417786,0.00033219926353428346,0.9993615566315628,0.01822633434166847,1.0283244858355485,0.9414661435903988,0.08685834224514966,1.1114099140179423,-0.8916464193802387,0.0006195163117263313,0.5547568731773095,0.024890084606652735,0.6002428517009315,0.5174862186236984,0.08275663307723313,-1.5472094476982408,-0.11961125558269647,0.00016943350626294406,0.8638460663762416,0.013016662639207642,0.8852991848963302,0.8158712504975636,0.0694279343987666,7.455832488742841,-2.2995336782223257,-0.1186457563403195,-0.15287980723186437,-0.06225605920887203,0.6783565157576592,0.8440777229054175,0.22339554420850313
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,A,MA,0.004991271359021549,-0.8461233670594263,0.07064893034591216,-0.71923828125,-1.00048828125,0.28125,-0.723988428184382,-0.18483519891111794,0.009100248351123164,0.48827324538934425,0.09539522184639629,0.688232421875,0.28515625,0.403076171875,-0.5864144037745453,-0.197144047445429,0.0077833115403118025,0.12110175461065574,0.0882230782749718,0.279052734375,-0.0830078125,0.362060546875,-0.5085118057783933,-0.1239860486245364,0.003484340647027252,0.9935241097063103,0.0590283037790114,1.159961208813005,0.8800580086337112,0.2799032001792937,0.885740052643059,0.8373387277338272,0.008348652967698855,0.5113427300251876,0.09137096348238238,0.6980923578593476,0.34558594867632547,0.3525064091830222,-0.8337508829422138,-0.04009325790934693,0.005359640947636324,0.8590016139565859,0.07320956868904722,1.0265806431669402,0.7258706439166566,0.30070999925028363,-0.5696922259857256,0.29289158462840087,0.45026670495806026,-0.22464531830013962,-0.09538244158744223,0.7052806144259608,0.39499949456175143,-0.3525612280674429
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,A,MA,0.0001043825853066366,-0.8933425653176229,0.010216779595676741,-0.84423828125,-0.905029296875,0.060791015625,14.279960599293128,3.4101388141064843,0.001388487985225323,0.41097272028688525,0.03726242054973513,0.45068359375,0.359130859375,0.091552734375,-1.906567700715929,-0.3112558416306265,0.0013283547156495471,0.2256339651639344,0.03644660087922531,0.26416015625,0.17529296875,0.0888671875,-1.886808911259144,-0.3662675692328063,0.00036141457371724375,1.0100939005907124,0.019010906704238065,1.0414518548090268,0.9725847026447166,0.06886715216431016,-1.2765783707501563,-0.041683876930797475,0.001369577466744245,0.47024934021688847,0.037007802781903236,0.519265529971524,0.407154104249532,0.11211142572199195,-1.269196824732494,-0.2272214579828008,0.00017844380550791368,0.922065809229943,0.013358286024333874,0.9404308600334234,0.867517906685741,0.07291295334768233,4.274339060320919,-1.6083064860719238,0.053025355220470145,-0.0274824315550121,0.019529612298646297,0.6156065126965934,0.8813746432253112,0.2850427235163803
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,A,MA,0.1771469417491246,0.468842053022541,0.4208882770393167,0.90625,-0.223876953125,1.130126953125,-1.5027884485644802,-0.45508513105925663,0.33712987326533417,0.3616242955942623,0.5806288601726013,1.142822265625,-0.27880859375,1.421630859375,-1.931902900263433,0.03674908483739405,0.018993438593025415,0.41400246542008196,0.13781668474109154,0.5947265625,0.08251953125,0.51220703125,-0.1840175647056541,-0.8793296230250104,0.008880907658914677,1.01871283613883,0.09423856778896142,1.2789069826453736,0.7954915697596967,0.4834154128856769,0.6280676405322918,0.05028841917131417,0.05969968990368701,0.7705416217531822,0.24433519988672733,1.197690729589258,0.425900014010033,0.771790715579225,-1.6637269931855998,0.21424335223772162,0.10536768456069633,0.693177849370367,0.3246038887023634,1.0672182059164186,0.12445545795406839,0.9427627479623502,-1.428495614299925,-0.4476826560706973,-0.9062042699083553,0.7371783335592795,-0.6487694918652026,0.055441425548073686,0.4857013430210512,-0.8068257596418847
UMAFall_Subject_01_ADL_MakingACall_2_2017-04-14_23-31-05.csv,A,MA,0.024644655738371973,-0.3167504482581967,0.1569861641622343,0.017578125,-0.649658203125,0.667236328125,-0.5165524650593478,-0.2963317808852007,0.03822279080667131,0.8421490778688525,0.19550649811878712,1.479736328125,0.304931640625,1.1748046875,2.0260858885171853,0.5656474631532757,0.0323854809576045,0.3150894915471312,0.1799596648074354,0.693115234375,-0.086181640625,0.779296875,-0.4353437944400924,-0.3619234187632296,0.02676816847506622,0.9880229559936717,0.163609805559038,1.4967103091052787,0.48343357767635814,1.0132767314289206,1.941672962768223,0.2854341061397014,0.032258297835110875,0.9199009418794797,0.17960595155815653,1.4904304465400804,0.33692909981161573,1.1535013467284647,2.5757186024785543,0.24656604432973264,0.034679493340925155,0.47074034617910376,0.1862243092104926,0.8133206990959605,0.05721074950174159,0.756109949594219,-0.810532545047991,-0.34409194209017807,0.30359840798938004,-0.3549329347250092,-0.2315915717531141,0.1621793368008775,0.9324682957780335,-0.09839358381709451
UMAFall_Subject_01_ADL_MakingACall_3_2017-04-14_23-31-42.csv,A,MA,0.0018984215832798862,-0.6222984439036885,0.04357087999203007,-0.5322265625,-0.715576171875,0.183349609375,-0.01893438591902452,-0.15613278871165615,0.0023826064959249858,0.6195768762807377,0.04881195033928665,0.751220703125,0.49365234375,0.257568359375,0.7706639944885878,-0.2838789882140316,0.0026251789650630426,0.45504210425204916,0.05123650032021159,0.5791015625,0.356689453125,0.222412109375,0.17240642387210148,0.3789664822817359,0.0027322956502586785,0.9911103178586831,0.052271365490664946,1.1390714647649356,0.8651038904589619,0.27396757430597374,1.3098084556876763,0.21369209182892138,0.0022331593230778884,0.77049851572047,0.04725631516610122,0.9137843108095428,0.6496410919539362,0.26414321885560665,1.2570282339461425,0.2586141507360006,0.0022672347188729147,0.772358754823685,0.047615488224661884,0.9077026629028226,0.684482193307702,0.22322046959512065,0.13875672552025575,0.41511065920185003,-0.3418537863706144,-0.044492350717246845,-0.08589167447981454,0.8272049958581594,0.8636399739069917,0.598949094100703
UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-35-12.csv,A,MA,0.0019701946302841267,-0.7722288037909836,0.04438687452709558,-0.678955078125,-0.8369140625,0.157958984375,-1.3284186215822793,0.020728372081233754,0.0018101725096259613,0.559386206454918,0.042546122145572345,0.638916015625,0.469482421875,0.16943359375,-0.16485615897742623,-0.1981266832708805,0.00364703242896033,0.20787173411885246,0.06039066508128827,0.39794921875,0.11669921875,0.28125,1.699090521463253,1.4249199611840981,0.0012962082572171773,0.9790258378616633,0.03600289234515996,1.0599045749213218,0.9027150038551881,0.15718957106613374,-0.6254005557097084,-0.09061370317011393,0.0018941876920634145,0.5996900807461554,0.04352226662368832,0.7002411086509781,0.5170191787689358,0.18322192988204233,-0.039486258139334485,0.2210713570971719,0.001900829507287329,0.8019996610048893,0.04359850349825472,0.8755922356846383,0.7119154858149781,0.1636767498696602,-1.2743468474109605,-0.24677625779292442,0.25983201934575206,0.1873228217399727,-0.14263693930377544,0.7692676118400634,0.4066794907484764,-0.15249552299424338
