File,Action_Type,PersonNo,var_Accelerometer_X,mean_Accelerometer_X,std_Accelerometer_X,max_Accelerometer_X,min_Accelerometer_X,range_Accelerometer_X,kurtosis_Accelerometer_X,skewness_Accelerometer_X,var_Accelerometer_Y,mean_Accelerometer_Y,std_Accelerometer_Y,max_Accelerometer_Y,min_Accelerometer_Y,range_Accelerometer_Y,kurtosis_Accelerometer_Y,skewness_Accelerometer_Y,var_Accelerometer_Z,mean_Accelerometer_Z,std_Accelerometer_Z,max_Accelerometer_Z,min_Accelerometer_Z,range_Accelerometer_Z,kurtosis_Accelerometer_Z,skewness_Accelerometer_Z,var_Accelerometer_N_XYZ,mean_Accelerometer_N_XYZ,std_Accelerometer_N_XYZ,max_Accelerometer_N_XYZ,min_Accelerometer_N_XYZ,range_Accelerometer_N_XYZ,kurtosis_Accelerometer_N_XYZ,skewness_Accelerometer_N_XYZ,var_Accelerometer_N_HOR,mean_Accelerometer_N_HOR,std_Accelerometer_N_HOR,max_Accelerometer_N_HOR,min_Accelerometer_N_HOR,range_Accelerometer_N_HOR,kurtosis_Accelerometer_N_HOR,skewness_Accelerometer_N_HOR,var_Accelerometer_N_VER,mean_Accelerometer_N_VER,std_Accelerometer_N_VER,max_Accelerometer_N_VER,min_Accelerometer_N_VER,range_Accelerometer_N_VER,kurtosis_Accelerometer_N_VER,skewness_Accelerometer_N_VER,var_Gyroscope_X,mean_Gyroscope_X,std_Gyroscope_X,max_Gyroscope_X,min_Gyroscope_X,range_Gyroscope_X,kurtosis_Gyroscope_X,skewness_Gyroscope_X,var_Gyroscope_Y,mean_Gyroscope_Y,std_Gyroscope_Y,max_Gyroscope_Y,min_Gyroscope_Y,range_Gyroscope_Y,kurtosis_Gyroscope_Y,skewness_Gyroscope_Y,var_Gyroscope_Z,mean_Gyroscope_Z,std_Gyroscope_Z,max_Gyroscope_Z,min_Gyroscope_Z,range_Gyroscope_Z,kurtosis_Gyroscope_Z,skewness_Gyroscope_Z,var_Gyroscope_N_XYZ,mean_Gyroscope_N_XYZ,std_Gyroscope_N_XYZ,max_Gyroscope_N_XYZ,min_Gyroscope_N_XYZ,range_Gyroscope_N_XYZ,kurtosis_Gyroscope_N_XYZ,skewness_Gyroscope_N_XYZ,var_Gyroscope_N_HOR,mean_Gyroscope_N_HOR,std_Gyroscope_N_HOR,max_Gyroscope_N_HOR,min_Gyroscope_N_HOR,range_Gyroscope_N_HOR,kurtosis_Gyroscope_N_HOR,skewness_Gyroscope_N_HOR,var_Gyroscope_N_VER,mean_Gyroscope_N_VER,std_Gyroscope_N_VER,max_Gyroscope_N_VER,min_Gyroscope_N_VER,range_Gyroscope_N_VER,kurtosis_Gyroscope_N_VER,skewness_Gyroscope_N_VER,Accelerometer_corr_XY,Accelerometer_corr_XZ,Accelerometer_corr_YZ,Accelerometer_corr_NV,Accelerometer_corr_NH,Accelerometer_corr_HV,Gyroscope_corr_XY,Gyroscope_corr_XZ,Gyroscope_corr_YZ,Gyroscope_corr_NV,Gyroscope_corr_NH,Gyroscope_corr_HV
UMAFall_Subject_01_ADL_Aplausing_1_2017-04-14_23-38-23.csv,A,MA,0.0008761885061941511,-0.8784699987192623,0.029600481519633275,-0.79443359375,-0.906005859375,0.111572265625,2.761511972272303,2.0441283079940953,0.0006831751169402745,0.44065381659836067,0.026137618807769665,0.467041015625,0.364013671875,0.10302734375,1.9365519750090971,-1.584275712436006,0.001694287595853128,0.21778944672131148,0.04116172488918714,0.279052734375,0.173583984375,0.10546875,-1.937890523233422,0.20413180757571925,0.0007877743627620566,1.0078407713925672,0.028067318410600905,1.041023096913045,0.9302824024358735,0.1107406944771715,1.082731006338764,-1.3634075532716823,0.0009350881343745391,0.4929774419579494,0.030579210820008734,0.5391130285492781,0.40828269657502114,0.13083033197425697,0.8844608630203705,-0.8699346758727594,0.0008305109713699545,0.9060095048426022,0.02881858725492897,0.9470064103494659,0.8217551488480027,0.12525126150146315,2.065904364821943,-1.6578646413929385,9.130801541688012,-3.3473360655737703,3.021721618827256,4.65625,-10.484375,15.140625,0.52864172568498,-0.12597480821990478,4.074160983393101,0.8943391393442623,2.0184550981860117,4.640625,-2.7578125,7.3984375,-0.7546741376178416,-0.10214538980162056,4.105307457095287,-1.403688524590164,2.026155832381924,2.5078125,-6.921875,9.4296875,0.017844442428371465,-0.09079057172349286,4.172035926446836,5.186298861007733,2.042556223570562,11.817652955926517,1.3030725409105204,10.514580415015997,1.5465072332748449,0.8774809720115977,2.1092235176659577,2.9565041317748952,1.4523166037975184,7.378264141265292,0.4616652094591924,6.916598931806099,0.3358205007712449,0.3398251182732991,5.549565469014903,4.553628754016001,2.355751572007308,11.817588396445888,0.204472692629725,11.613115703816163,1.057512152147475,0.7444941767771401,0.02043344635948342,0.14976483621120656,0.06162232524028147,0.9204415494859628,0.4305013642309286,0.12792717232486495,0.19783813280600399,-0.15352830006245832,0.16498031687642425,0.9543770687378297,0.12712436280152586,-0.019580838682513344
UMAFall_Subject_01_ADL_Aplausing_2_2017-04-14_23-38-59.csv,A,MA,0.0008023484157082813,-0.8733310386782787,0.028325755342237236,-0.85009765625,-0.962890625,0.11279296875,3.7084864800550017,-2.210654295669302,0.0007505230239180269,0.3843934106045082,0.027395675277642396,0.44677734375,0.297607421875,0.149169921875,2.129426832859659,-1.408398406000708,0.0012952979796571156,0.1274894339139344,0.03599024839671318,0.15625,0.040283203125,0.115966796875,0.5731560031470697,-1.3410478336587512,0.0005774666503473265,0.9638217839041211,0.024030535789851346,1.0384765636479247,0.9217871931252842,0.1166893705226405,3.5460350644718703,1.7066045051758802,0.0008187675043191838,0.4064711401120406,0.02861411372590778,0.44870097963155203,0.32482494995262423,0.1238760296789278,1.090827420427516,-1.3216912423724627,0.0006978101875075561,0.8833671642934658,0.026416097128598617,0.9640789012039326,0.8594840587426963,0.10459484246123629,3.394928475190561,2.1158169810191874,24.104925170231386,-2.1312756147540983,4.909676686934832,14.2890625,-20.3359375,34.625,5.277985291989095,0.4146365247489715,4.824088741781934,-0.3680840163934426,2.1963808280400587,4.546875,-8.9921875,13.5390625,3.1088071587319552,-0.9511684969767177,4.705768422611424,-1.655609631147541,2.1692783183841176,8.625,-6.703125,15.328125,7.3534275861159415,1.5352832468230873,12.05012872555171,5.352538805885924,3.471329532837773,20.465013375537712,1.538804705566954,18.92620866997076,7.120889544156851,2.380213648582266,3.9587440656980992,2.8907287091040996,1.989659283821755,9.750112679637349,0.5522061577210091,9.19790652191634,2.670953949544902,1.4790377582926901,12.187417981657672,4.861495849328849,3.491048264011495,20.444239260615998,0.9046996437008804,19.539539616915118,7.74018058764273,2.509424161087518,0.266967482615956,0.523327023013373,0.1159035894382971,0.9096704265038302,0.045986111773218354,-0.35215863409664466,-0.07069179232122794,0.07684246242629092,0.29320187852141016,0.9592744910861751,0.48699584611835933,0.31220915493149026
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,A,MA,0.0007128005796442917,-0.8802230084528688,0.026698325408989452,-0.802734375,-0.90576171875,0.10302734375,0.09986588472974889,1.043383411288604,0.0009695365129272794,0.3811275294569672,0.031137381279216135,0.453125,0.349609375,0.103515625,0.6664126311387153,1.5193440852289946,0.0002949975227397647,0.1775422643442623,0.017175491921332695,0.250732421875,0.15966796875,0.091064453125,5.096275330122939,2.0158161837459323,0.0006857523100733306,0.9761364672898472,0.026186872857852473,1.0259980936367328,0.8949545312765158,0.13104356236021697,1.2262997325986271,-0.8796418304348369,0.0008775756329948268,0.4209038656994728,0.02962390306821211,0.48918136029809234,0.39325932098711075,0.09592203931098159,0.16268695794563826,1.2900153478174066,0.000685252188068995,0.8981264156646784,0.02617732201866713,0.939825004206771,0.8185551302268548,0.12126987397991618,0.10653656897268116,-0.9844944760824964,6.812530851103569,-2.9404456967213113,2.610082537220532,4.7421875,-8.5625,13.3046875,0.8351578363673196,0.836773134022102,7.309427296789616,0.31954405737704916,2.7035952538776242,8.6484375,-8.59375,17.2421875,2.3439306335535717,-0.12704976880808555,2.0341908272498292,-1.2567879098360655,1.4262506186676411,2.1953125,-4.8671875,7.0625,0.09984596374352428,-0.12258894914744932,4.054231935482288,4.715015387814265,2.013512338050673,9.901717343352932,1.1558804308026414,8.74583691255029,0.06952890152820634,0.3912178152275067,3.32008659719527,2.7579719656454844,1.822110478866545,8.922716411724767,0.2717582364207201,8.650958175304048,2.481720744942617,1.4099986063430001,3.06034684612453,3.9896432138850244,1.7493847050104587,8.851203931395787,1.0097184013377194,7.841485530058067,-0.18049102461675082,0.139634810037496,0.09178131583716767,0.07279511856569085,0.01970795494915004,0.8728028716419731,0.4084547181024146,-0.06889256477433636,-0.1446737589086068,0.26154175794266543,0.3088666063436645,0.804488030837304,0.7401862121317682,0.28066778113421764
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,A,MA,0.00014260193037856468,-0.8309906506147541,0.011941605016854505,-0.7822265625,-0.842041015625,0.059814453125,11.160575381357557,3.262973798365677,0.0007205176874588096,0.5019411180840164,0.026842460532872345,0.53076171875,0.46875,0.06201171875,-1.9231006943196045,-0.17232991800422423,0.00025313727842654035,0.23550365010245902,0.015910288445736626,0.28125,0.21923828125,0.06201171875,4.380061447354364,2.3195969960417786,0.00033219926353428346,0.9993615566315628,0.01822633434166847,1.0283244858355485,0.9414661435903988,0.08685834224514966,1.1114099140179423,-0.8916464193802387,0.0006195163117263313,0.5547568731773095,0.024890084606652735,0.6002428517009315,0.5174862186236984,0.08275663307723313,-1.5472094476982408,-0.11961125558269647,0.00016943350626294406,0.8638460663762416,0.013016662639207642,0.8852991848963302,0.8158712504975636,0.0694279343987666,7.455832488742841,-2.2995336782223257,2.912591886259819,-2.4345543032786887,1.706631737153572,0.6953125,-6.46875,7.1640625,-0.5604857395472242,-0.1927049467776929,1.3111776383196723,0.6924948770491803,1.1450666523480946,2.7734375,-2.15625,4.9296875,-0.7180473400080327,0.21807723017671066,1.8693768610719774,-1.1780225409836065,1.367251571976415,0.890625,-4.0546875,4.9453125,-1.2263758859031315,-0.07337626908810613,1.8124901967074722,3.46479760083321,1.3462875609272604,6.481592964949376,0.4902616090542885,5.991331355895088,-0.6412030171184981,0.05563375285695922,1.1349451288736565,1.9696093654525173,1.0653380350262804,4.603425715737411,0.2281731541642224,4.3752525615731885,-0.5365618793497022,0.09041502626874416,2.263934075712512,3.1291447996834134,1.5046375230308835,6.469811393901391,0.32211762700137975,6.1476937669000105,-0.8129372439300635,0.1846491486116375,-0.1186457563403195,-0.15287980723186437,-0.06225605920887203,0.6783565157576592,0.8440777229054175,0.22339554420850313,0.3126711952659737,0.07215084830544863,0.05136357797406437,0.9528019342437661,0.31376870587104844,0.15391569014560585
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,A,MA,0.004991271359021549,-0.8461233670594263,0.07064893034591216,-0.71923828125,-1.00048828125,0.28125,-0.723988428184382,-0.18483519891111794,0.009100248351123164,0.48827324538934425,0.09539522184639629,0.688232421875,0.28515625,0.403076171875,-0.5864144037745453,-0.197144047445429,0.0077833115403118025,0.12110175461065574,0.0882230782749718,0.279052734375,-0.0830078125,0.362060546875,-0.5085118057783933,-0.1239860486245364,0.003484340647027252,0.9935241097063103,0.0590283037790114,1.159961208813005,0.8800580086337112,0.2799032001792937,0.885740052643059,0.8373387277338272,0.008348652967698855,0.5113427300251876,0.09137096348238238,0.6980923578593476,0.34558594867632547,0.3525064091830222,-0.8337508829422138,-0.04009325790934693,0.005359640947636324,0.8590016139565859,0.07320956868904722,1.0265806431669402,0.7258706439166566,0.30070999925028363,-0.5696922259857256,0.29289158462840087,2045.8208870309295,-10.591956967213115,45.23075156385232,105.390625,-120.6484375,226.0390625,0.27576619235405664,-0.07477527438010287,159.128508520908,-2.42827868852459,12.614614878025726,21.5,-28.8671875,50.3671875,-0.5505499234669617,-0.12207629623880549,107.40385361968494,1.4900102459016393,10.363583049297427,36.765625,-18.921875,55.6875,1.672845762980888,0.9905460464823127,771.0186874828181,40.45210751377757,27.767223258417793,123.49982257783941,3.691652190881137,119.80817038695827,1.2861297968972893,1.2608082100615168,67.74049533996082,14.270586941690986,8.230461429346523,40.52538869531358,1.9340001151273234,38.591388580186255,0.30085906499972825,0.7723207333952263,781.5372363635973,38.25716281713864,27.955987486826455,120.67104903495002,2.1347575837565844,118.53629145119343,1.2322675779523289,1.197834823417558,0.45026670495806026,-0.22464531830013962,-0.09538244158744223,0.7052806144259608,0.39499949456175143,-0.3525612280674429,0.6884509707665083,0.4544849215436248,0.39641995789964396,0.995779733862524,0.60826863578262,0.5675893343570526
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,A,MA,0.0001043825853066366,-0.8933425653176229,0.010216779595676741,-0.84423828125,-0.905029296875,0.060791015625,14.279960599293128,3.4101388141064843,0.001388487985225323,0.41097272028688525,0.03726242054973513,0.45068359375,0.359130859375,0.091552734375,-1.906567700715929,-0.3112558416306265,0.0013283547156495471,0.2256339651639344,0.03644660087922531,0.26416015625,0.17529296875,0.0888671875,-1.886808911259144,-0.3662675692328063,0.00036141457371724375,1.0100939005907124,0.019010906704238065,1.0414518548090268,0.9725847026447166,0.06886715216431016,-1.2765783707501563,-0.041683876930797475,0.001369577466744245,0.47024934021688847,0.037007802781903236,0.519265529971524,0.407154104249532,0.11211142572199195,-1.269196824732494,-0.2272214579828008,0.00017844380550791368,0.922065809229943,0.013358286024333874,0.9404308600334234,0.867517906685741,0.07291295334768233,4.274339060320919,-1.6083064860719238,3.032905820419228,-3.0541752049180326,1.741523993638683,0.90625,-6.3046875,7.2109375,-0.5386217305863394,0.31310327029924045,1.7388422064442453,0.4947489754098361,1.318651662283958,2.859375,-2.2109375,5.0703125,-0.7157226914465884,0.25806460576403556,1.784526820782104,-1.2852202868852458,1.3358618269799103,0.9453125,-3.0,3.9453125,-1.5523901747472295,0.3195739776538566,2.030583179163886,3.959299675272365,1.4249853259468626,7.313443114929691,1.1838193370004775,6.129623777929213,-0.5436473798035943,0.09940856546538679,0.9333904871390707,2.1081004743574634,0.9661213625311629,3.965011157180078,0.21021287573552672,3.7547982814445513,-0.7728170428140011,-0.2193815813892277,2.084910098818197,3.6969588121895756,1.4439217772504842,6.958731938745198,1.041643879959101,5.9170880587860974,-0.6592657439097285,0.058175636426856754,0.053025355220470145,-0.0274824315550121,0.019529612298646297,0.6156065126965934,0.8813746432253112,0.2850427235163803,-0.018521384104598696,0.07935579054780051,-0.03394535314720104,0.9699018373364668,0.4955937736777537,0.37757201428975484
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,A,MA,0.1771469417491246,0.468842053022541,0.4208882770393167,0.90625,-0.223876953125,1.130126953125,-1.5027884485644802,-0.45508513105925663,0.33712987326533417,0.3616242955942623,0.5806288601726013,1.142822265625,-0.27880859375,1.421630859375,-1.931902900263433,0.03674908483739405,0.018993438593025415,0.41400246542008196,0.13781668474109154,0.5947265625,0.08251953125,0.51220703125,-0.1840175647056541,-0.8793296230250104,0.008880907658914677,1.01871283613883,0.09423856778896142,1.2789069826453736,0.7954915697596967,0.4834154128856769,0.6280676405322918,0.05028841917131417,0.05969968990368701,0.7705416217531822,0.24433519988672733,1.197690729589258,0.425900014010033,0.771790715579225,-1.6637269931855998,0.21424335223772162,0.10536768456069633,0.693177849370367,0.3246038887023634,1.0672182059164186,0.12445545795406839,0.9427627479623502,-1.428495614299925,-0.4476826560706973,1116.9177737043203,-1.0446977459016393,33.42031977262217,76.625,-87.46875,164.09375,0.7466053647408026,0.34724055192054554,447.1035598171212,-2.216188524590164,21.14482347566707,52.9765625,-46.4140625,99.390625,0.260505786033006,0.13498855283451808,3147.8907471370176,39.26063012295082,56.10606693698122,194.171875,-8.5546875,202.7265625,0.8721097724295905,1.3865178071524231,3145.9715160198925,55.56680097368557,56.08896073221443,195.4788900622288,0.4591464142160973,195.0197436480127,0.18008642506847483,0.9896209554193497,2943.8261692609913,46.763252874641424,54.257037969843054,195.17134602467144,0.29851520585223124,194.8728308188192,0.694904921664258,1.2663691021568098,3066.221403041204,52.16729454061533,55.37347201540828,194.4809995652391,0.321168824860851,194.15983074037825,0.499402166998022,1.1358654694333337,-0.9062042699083553,0.7371783335592795,-0.6487694918652026,0.055441425548073686,0.4857013430210512,-0.8068257596418847,0.8046761853800157,-0.28791537644404674,-0.24144342805238486,0.9957931739758943,0.9738630695806216,0.9762260399048367
UMAFall_Subject_01_ADL_MakingACall_2_2017-04-14_23-31-05.csv,A,MA,0.024644655738371973,-0.3167504482581967,0.1569861641622343,0.017578125,-0.649658203125,0.667236328125,-0.5165524650593478,-0.2963317808852007,0.03822279080667131,0.8421490778688525,0.19550649811878712,1.479736328125,0.304931640625,1.1748046875,2.0260858885171853,0.5656474631532757,0.0323854809576045,0.3150894915471312,0.1799596648074354,0.693115234375,-0.086181640625,0.779296875,-0.4353437944400924,-0.3619234187632296,0.02676816847506622,0.9880229559936717,0.163609805559038,1.4967103091052787,0.48343357767635814,1.0132767314289206,1.941672962768223,0.2854341061397014,0.032258297835110875,0.9199009418794797,0.17960595155815653,1.4904304465400804,0.33692909981161573,1.1535013467284647,2.5757186024785543,0.24656604432973264,0.034679493340925155,0.47074034617910376,0.1862243092104926,0.8133206990959605,0.05721074950174159,0.756109949594219,-0.810532545047991,-0.34409194209017807,4005.655410016169,-7.681864754098361,63.29024735309674,136.078125,-181.3984375,317.4765625,0.2792730475463312,-0.004838818324211251,2475.7290375256143,4.956582991803279,49.75669841866132,121.875,-130.4609375,252.3359375,0.5450153539610088,-0.39051478325508937,688.8147559327505,5.587090163934426,26.245280641150526,62.828125,-50.859375,113.6875,-0.5769509629540202,0.19312744407143306,1594.6288518734,74.82621129328119,39.93280420748585,187.828999444246,10.212324169424228,177.61667527482177,0.3843647376692956,0.5920773735059593,958.5104984046151,47.1768174664372,30.959820710149714,135.5996342296787,8.071828723734944,127.52780550594377,0.7523478244094677,0.992646649128065,1419.2104814968743,57.548184379178366,37.67241008346658,182.17012825225052,5.353341401419888,176.81678685083062,1.0755835490208545,1.0460584757661964,0.30359840798938004,-0.3549329347250092,-0.2315915717531141,0.1621793368008775,0.9324682957780335,-0.09839358381709451,0.2224007304279487,0.3494960670157605,0.4940053561157737,0.8444624514748102,0.6301025391492302,0.17338497590258514
UMAFall_Subject_01_ADL_MakingACall_3_2017-04-14_23-31-42.csv,A,MA,0.0018984215832798862,-0.6222984439036885,0.04357087999203007,-0.5322265625,-0.715576171875,0.183349609375,-0.01893438591902452,-0.15613278871165615,0.0023826064959249858,0.6195768762807377,0.04881195033928665,0.751220703125,0.49365234375,0.257568359375,0.7706639944885878,-0.2838789882140316,0.0026251789650630426,0.45504210425204916,0.05123650032021159,0.5791015625,0.356689453125,0.222412109375,0.17240642387210148,0.3789664822817359,0.0027322956502586785,0.9911103178586831,0.052271365490664946,1.1390714647649356,0.8651038904589619,0.27396757430597374,1.3098084556876763,0.21369209182892138,0.0022331593230778884,0.77049851572047,0.04725631516610122,0.9137843108095428,0.6496410919539362,0.26414321885560665,1.2570282339461425,0.2586141507360006,0.0022672347188729147,0.772358754823685,0.047615488224661884,0.9077026629028226,0.684482193307702,0.22322046959512065,0.13875672552025575,0.41511065920185003,289.2869374426336,-3.6251280737704916,17.008437242810803,82.5234375,-26.4921875,109.015625,16.347975827623735,3.7157673073930337,44.02165800834614,0.5726178278688525,6.634881913670064,14.4296875,-19.328125,33.7578125,0.10967418628117853,-0.05725793050048764,20.45618929836919,-0.7861168032786885,4.522851898787886,8.578125,-14.765625,23.34375,0.9977224512045799,-0.4559443771862828,184.18347162793887,13.44948757206976,13.571421135162629,82.82504400867568,1.227557319499277,81.59748668917639,17.008396797340225,3.872516302670617,16.71535309479035,6.9228154177851025,4.088441401657892,19.996050635453617,0.6410535913878418,19.354997044065776,1.8465537411709017,1.1745440594328485,189.92199933342073,11.472418219801991,13.781219080089421,82.7889386440991,0.03314563036811941,82.75579301373098,16.939804454638015,3.847043353100527,-0.3418537863706144,-0.044492350717246845,-0.08589167447981454,0.8272049958581594,0.8636399739069917,0.598949094100703,-0.2743737672564696,-0.1116582519353918,-0.18582736273684933,0.9884623018430203,0.5477660106902713,0.45547817914048916
UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-35-12.csv,A,MA,0.0019701946302841267,-0.7722288037909836,0.04438687452709558,-0.678955078125,-0.8369140625,0.157958984375,-1.3284186215822793,0.020728372081233754,0.0018101725096259613,0.559386206454918,0.042546122145572345,0.638916015625,0.469482421875,0.16943359375,-0.16485615897742623,-0.1981266832708805,0.00364703242896033,0.20787173411885246,0.06039066508128827,0.39794921875,0.11669921875,0.28125,1.699090521463253,1.4249199611840981,0.0012962082572171773,0.9790258378616633,0.03600289234515996,1.0599045749213218,0.9027150038551881,0.15718957106613374,-0.6254005557097084,-0.09061370317011393,0.0018941876920634145,0.5996900807461554,0.04352226662368832,0.7002411086509781,0.5170191787689358,0.18322192988204233,-0.039486258139334485,0.2210713570971719,0.001900829507287329,0.8019996610048893,0.04359850349825472,0.8755922356846383,0.7119154858149781,0.1636767498696602,-1.2743468474109605,-0.24677625779292442,66.1153597472144,-0.8164702868852459,8.131135206551075,14.0859375,-25.484375,39.5703125,0.4340361506794541,-0.47563437712720025,50.69971423539958,4.596183401639344,7.120373180908398,22.3984375,-9.375,31.7734375,-0.38608901512659033,0.12721001389307435,4.434481861552254,-1.3715420081967213,2.10582094717292,2.90625,-6.4296875,9.3359375,0.30509678783641503,-0.347682522286462,33.824795212838445,10.472068606785038,5.8159088036899655,26.91190688936544,1.6846583423557282,25.22724854700971,-0.1154016540604017,0.6418098399182137,23.996929313865106,7.323445167979072,4.8986660749499045,22.520727486116122,0.6674088479429232,21.8533186381732,0.4700363664697367,0.845882430660765,23.172104900853366,7.01062077916083,4.813741258195476,25.549861255127198,0.8387074434993707,24.711153811627828,2.6553039225126076,1.4400292000875434,0.25983201934575206,0.1873228217399727,-0.14263693930377544,0.7692676118400634,0.4066794907484764,-0.15249552299424338,0.6544023703563494,0.342271886011916,0.29248286321074746,0.7571562295321936,0.8069493724961846,0.25439069918027335
